bank_id,bank_name,city,blood_type,current_score,projected_score_72h,severity,forecast_severity,days_of_supply,computed_at
27,"M/s. Government General Hospital, Blood Bank.",Kakinada,AB+,54,54,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
27,"M/s. Government General Hospital, Blood Bank.",Kakinada,AB-,84,84,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,A+,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,A-,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,B+,11,11,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,B-,51,51,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,O+,51,51,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,O-,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,AB+,51,81,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
28,M/s. Indian Red Cross Society Blood Bank,Kakinada,AB-,51,81,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,A+,20,60,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,A-,20,60,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,B+,90,90,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,B-,90,90,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,O+,20,20,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,O-,20,20,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,AB+,60,90,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
30,District Headquarters Hospital,Rajahmundry,AB-,20,60,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,A+,90,90,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,A-,90,90,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,B+,90,90,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,B-,90,90,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,O+,90,90,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,O-,60,60,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,AB+,20,60,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
33,M/S. Dhanwantari Voluntary Blood Bank.,Rajahmundry,AB-,20,20,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,A+,56,56,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,A-,86,86,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,B+,56,86,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,B-,56,56,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,O+,16,56,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,O-,16,56,SAFE,FORECAST_LOW,3.6,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,AB+,56,86,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
34,M/s. Government Area General Hospital Blood Bank.,Tuni,AB-,86,86,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,A+,59,89,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,A-,59,89,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,B+,59,59,LOW,FORECAST_LOW,2.6,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,B-,59,59,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,O+,89,89,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,O-,59,59,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,AB+,19,59,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
36,Government General Hospital Blood Bank,Guntur,AB-,89,89,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,A+,11,51,SAFE,FORECAST_LOW,3.6,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,A-,11,51,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,B+,11,51,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,B-,11,11,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,O+,11,51,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,O-,51,51,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,AB+,11,11,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
37,Indian Red Cross Society,Guntur,AB-,11,51,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,A+,16,56,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,A-,86,86,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,B+,86,86,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,B-,56,56,LOW,FORECAST_LOW,1.8,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,O+,16,16,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,O-,56,86,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,AB+,56,86,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
38,Indian Red Cross Society Blood Bank ,Guntur city,AB-,56,56,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,A+,59,59,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,A-,19,19,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,B+,59,59,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,B-,59,59,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,O+,89,89,CRITICAL,FORECAST_CRITICAL,0.6,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,O-,19,19,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,AB+,89,89,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
41,M/s. Needs Blood Bank ,Guntur city,AB-,89,89,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,A+,53,53,LOW,FORECAST_LOW,1.9,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,A-,13,53,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,B+,53,53,LOW,FORECAST_LOW,2.7,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,B-,83,83,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,O+,83,83,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,O-,13,53,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,AB+,53,53,LOW,FORECAST_LOW,1.5,2026-07-06T16:22:41
43,Saint Joseph General Hospital Blood Bank,Guntur city,AB-,83,83,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,A+,54,84,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,A-,54,84,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,B+,14,54,SAFE,FORECAST_LOW,3.5,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,B-,54,84,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,O+,54,54,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,O-,54,54,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,AB+,84,84,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
45,Katuri Medical College and Hospital Blood Bank ,Guntur Rural,AB-,14,54,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,A+,11,11,SAFE,FORECAST_SAFE,3.7,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,A-,81,81,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,B+,11,51,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,B-,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,O+,81,81,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,O-,11,51,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,AB+,81,81,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
46,NRI Medical College and General Hospital Blood Bank,Guntur Rural,AB-,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,A+,19,19,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,A-,19,19,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,B+,59,59,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,B-,89,89,CRITICAL,FORECAST_CRITICAL,0.2,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,O+,19,19,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,O-,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,AB+,59,59,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
47,Manipal Hospital Bloodbank,Guntur Rural,AB-,19,19,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,A+,11,11,SAFE,FORECAST_SAFE,4.1,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,A-,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,B+,51,51,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,B-,81,81,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,O+,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,O-,81,81,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,AB+,81,81,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
48,Indian Red Cross Society Blood Bank. Narassraopet,Narasaraopeta,AB-,51,51,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,A+,51,51,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,A-,51,81,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,B+,11,51,SAFE,FORECAST_LOW,3.2,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,B-,11,11,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,O+,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,O-,11,11,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,AB+,11,51,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
49,NRT Blood Bank,Narasaraopeta,AB-,81,81,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,A+,59,89,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,A-,59,59,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,B+,19,59,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,B-,19,19,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,O+,59,89,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,O-,19,59,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,AB+,59,89,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
50,Anjireddy Multi Specality Blood Bank ,Piduguralla,AB-,59,59,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,A+,81,81,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,A-,51,81,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,B+,11,11,SAFE,FORECAST_SAFE,3.6,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,B-,11,51,SAFE,FORECAST_LOW,3.4,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,O+,51,51,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,O-,81,81,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,AB+,51,81,LOW,FORECAST_CRITICAL,1.8,2026-07-06T16:22:41
51,Red Cross Blood Bank,Repalle,AB-,51,81,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,A+,89,89,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,A-,59,89,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,B+,19,59,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,B-,19,19,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,O+,19,59,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,O-,89,89,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,AB+,59,59,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
52,Area Hospital (Repeated),Tenali,AB-,19,19,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,A+,90,90,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,A-,90,90,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,B+,60,60,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,B-,60,90,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,O+,90,90,CRITICAL,FORECAST_CRITICAL,0.5,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,O-,60,90,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,AB+,90,90,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
54,Rudhira Voluntary Blood Bank,Tenali,AB-,60,60,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,A+,59,89,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,A-,59,59,LOW,FORECAST_LOW,2.7,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,B+,19,59,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,B-,59,89,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,O+,89,89,CRITICAL,FORECAST_CRITICAL,0.4,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,O-,89,89,CRITICAL,FORECAST_CRITICAL,0.1,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,AB+,89,89,CRITICAL,FORECAST_CRITICAL,0.3,2026-07-06T16:22:41
55,Best Rotary Blood Bank,Tenali,AB-,59,59,LOW,FORECAST_LOW,2.0,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,A+,13,13,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,A-,13,13,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,B+,13,53,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,B-,13,13,SAFE,FORECAST_SAFE,4.2,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,O+,13,13,SAFE,FORECAST_SAFE,4.2,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,O-,53,53,LOW,FORECAST_LOW,2.2,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,AB+,53,53,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
56,Area Hospital Blood Bank,Gudivada,AB-,13,53,SAFE,FORECAST_LOW,3.0,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,A+,86,86,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,A-,86,86,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,B+,56,86,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,B-,56,56,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,O+,56,86,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,O-,16,16,SAFE,FORECAST_SAFE,3.8,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,AB+,56,86,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
57,Dr. Pattabhi Red Cross Blood Bank ,Machilipatnam,AB-,56,86,LOW,FORECAST_CRITICAL,1.4,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,A+,54,54,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,A-,54,84,LOW,FORECAST_CRITICAL,1.5,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,B+,54,54,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,B-,54,84,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,O+,54,84,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,O-,14,54,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,AB+,14,54,SAFE,FORECAST_LOW,2.9,2026-07-06T16:22:41
58,Government General Hospital (Repeated),Vijayawada,AB-,54,54,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,A+,19,59,SAFE,FORECAST_LOW,3.7,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,A-,59,59,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,B+,59,89,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,B-,59,59,LOW,FORECAST_LOW,2.8,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,O+,59,89,LOW,FORECAST_CRITICAL,1.7,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,O-,19,59,SAFE,FORECAST_LOW,3.1,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,AB+,59,89,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
59,Government District Headquarters Hospital machilipatnam blood bank,Vijayawada,AB-,59,89,LOW,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,A+,57,87,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,A-,57,57,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,B+,57,87,LOW,FORECAST_CRITICAL,1.2,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,B-,87,87,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,O+,87,87,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,O-,57,87,LOW,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,AB+,57,57,LOW,FORECAST_LOW,2.5,2026-07-06T16:22:41
60,Rotary Red Cross Blood Bank,Vijayawada,AB-,17,17,SAFE,FORECAST_SAFE,4.0,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,A+,57,87,LOW,FORECAST_CRITICAL,1.8,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,A-,87,87,CRITICAL,FORECAST_CRITICAL,0.9,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,B+,87,87,CRITICAL,FORECAST_CRITICAL,0.0,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,B-,57,57,LOW,FORECAST_LOW,2.4,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,O+,57,57,LOW,FORECAST_LOW,2.3,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,O-,57,87,LOW,FORECAST_CRITICAL,1.1,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,AB+,87,87,CRITICAL,FORECAST_CRITICAL,0.7,2026-07-06T16:22:41
61,Vijaya Sri Blood Bank,Vijayawada,AB-,17,57,SAFE,FORECAST_LOW,3.6,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,A+,51,51,LOW,FORECAST_LOW,1.7,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,A-,51,51,LOW,FORECAST_LOW,2.1,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,B+,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,B-,81,81,CRITICAL,FORECAST_CRITICAL,0.8,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,O+,11,51,SAFE,FORECAST_LOW,3.3,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,O-,11,11,SAFE,FORECAST_SAFE,3.9,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,AB+,51,81,LOW,FORECAST_CRITICAL,1.0,2026-07-06T16:22:41
62,Lions Blood Bank,Vijayawada,AB-,51,81,LOW,FORECAST_CRITICAL,1.3,2026-07-06T16:22:41
63,University General Hospital Blood Bank,Vijayawada,A+,57,87,LOW,FORECAST_CRITICAL,1.6,2026-07-06T16:22:41
